Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,Date_Original,flag_invalid_date,flag_outlier_Amount_Spent_INR,flag_outlier_Purchases_Conversion_Value_INR,flag_outlier_Adds_to_Cart_Conversion_Value_INR,flag_outlier_Checkouts_Initiated_Conversion_Value_INR,flag_outlier_Adds_of_Payment_Info_Conversion_Value_INR,CTR,CPC,CPM,ROAS,ROI,CVR,AOV,flag_zero_impressions,flag_zero_clicks,flag_zero_spend,flag_missing_campaign_name,flag_spend_outlier
Brand B,2025-01-01,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,131.62,131.62,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31-01-2026,True,False,False,False,False,False,0.0,65.81,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2026-01-24,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Reel | Plp | Ishq | Bau – Copy,Unknown,Usa,132.35,132.35,3.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-01-2026,False,False,False,False,False,False,0.0,1.225462962962963,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2026-01-09,Growify | 3 July 2025 | Us/Ca/Aus | Engagement,Paused,Tof | Shopify Data Lookalike | Us/Ca/Aus | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,United States,Usa,133.21,133.21,6.0,138.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,09-01-2026,False,False,False,False,False,False,2.1739130434782608,44.403333333333336,965.2898550724638,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,Usa,-134.86,20363.86,5.0,56.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,1.0,,True,True,False,True,False,False,5.357142857142857,6787.953333333334,363640.35714285716,0.0,-100.0,0.0,0.0,False,False,False,False,True
Brand B,2026-01-15,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,135.77,135.77,-200.0,-95.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-01-2026,False,False,False,False,False,False,-2.1052631578947367,67.885,-1429.157894736842,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-02,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,137.22,137.22,49.0,330.0,0.0,40.0,4644.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52300.0,0.0,0.0,0.0,02-01-2026,False,False,False,True,False,False,1407.2727272727273,0.029547803617571058,415.8181818181818,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-13,Growify | Tof | Messaging | Uae,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,139.3,139.3,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13-01-2026,False,False,False,False,False,False,0.0,0.0,1497.8494623655913,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-01-25,Unknown,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,141.88,141.88,40.0,455.0,0.0,39.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25-01-2026,False,False,False,False,False,False,688.3516483516484,0.045300127713920814,311.8241758241758,0.0,-100.0,0.0,0.0,False,False,False,True,False
Unknown,2026-01-01,Growify | 3 July 2025 | Us/Ca/Aus | Engagement,Paused,Tof | Shopify Data Lookalike | Us/Ca/Aus | Whatsapp | Women,Unknown,United States,Usa,142.35,142.35,11.0,161.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,01-01-2026,False,False,False,False,False,False,1.8633540372670807,47.449999999999996,884.1614906832298,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-02,Growify | 3 July 2025 | Us/Ca/Aus | Engagement,Paused,Tof | Shopify Data Lookalike | Us/Ca/Aus | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,United States,Unknown,144.23,144.23,5.0,193.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02-01-2026,False,False,False,False,False,False,-0.5181347150259068,-144.23,747.3056994818653,0.0,-100.0,-0.0,0.0,False,False,False,False,False
Brand B,2026-01-31,Unknown,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,144.73,144.73,4.0,126.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31-01-2026,False,False,False,False,False,False,0.7936507936507936,144.73,1148.6507936507937,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2026-01-12,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,Usa,145.04,21901.04,7.0,99.0,0.0,3.0,432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1535167.17,0.0,0.0,1.0,12-01-2026,False,True,False,True,False,False,436.3636363636363,50.696851851851854,221222.62626262626,0.0,-100.0,0.0,0.0,False,False,False,False,True
Brand B,2026-01-13,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,Usa,145.08,145.08,7.0,99.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13-01-2026,False,False,False,False,False,False,2.0202020202020203,72.54,1465.4545454545455,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-17,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,145.55,-145.55,2.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-01-2026,False,False,False,False,False,False,4.166666666666666,-72.775,-3032.2916666666665,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Unknown,2026-01-07,Growify | Retarget | Messaging | Us+Can,Paused,Unknown,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,147.31,147.31,1.0,-137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,07-01-2026,False,False,False,False,False,False,-0.0,0.0,-1075.2554744525548,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-01-06,Growify | 3 July 2025 | Us/Ca/Aus | Engagement,Paused,Tof | Shopify Data Lookalike | Us/Ca/Aus | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,United States,Usa,147.33,147.33,5.0,155.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06-01-2026,False,False,False,False,False,False,1.935483870967742,49.11000000000001,950.516129032258,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-15,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,149.03,22503.53,5300.0,275.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-01-2026,False,True,False,False,False,False,0.0,0.0,81831.01818181819,0.0,-100.0,0.0,0.0,False,True,False,False,True
Brand B,2025-01-01,Growify | Tof | Messaging | Uae,Paused,Ecomm | Lived India,Custom_Video_Shilpashetty_Sharara_Fanah,United States,Usa,149.56,0.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-01-2026,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
Brand B,2026-01-02,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Unknown,United States,Unknown,0.0,151.3,8.0,112.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,02-01-2026,False,False,False,False,False,False,3.571428571428571,37.825,1350.892857142857,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-07,Unknown,Unknown,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,Usa,0.0,151.5,4.0,-60.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,07-01-2026,False,False,False,False,False,False,-3.3333333333333335,75.75,-2525.0,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2026-01-28,Growify | Tof | Messaging | Uae,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Unknown,152.0,152.0,2.0,14355.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28-01-2026,False,False,False,False,False,False,0.013932427725531176,76.0,10.588645071403691,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-16,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,-152.13,152.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16-01-2026,False,False,False,False,False,False,0.0,152.13,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2026-01-12,Unknown,Paused,Ecomm | Bride & Wedding,Unknown,United States,Usa,153.04,153.04,5.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,12-01-2026,False,False,False,False,False,False,0.819672131147541,153.04,1254.4262295081967,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2026-01-01,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,155.22,155.22,2.0,18560.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,01-01-2026,False,False,False,False,False,False,0.005387931034482759,155.22,8.363146551724139,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-03,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,156.02,156.02,10.0,137.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,03-01-2026,False,False,False,False,False,False,2.9197080291970803,39.005,1138.8321167883212,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-25,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,157.45,157.45,-100.0,26.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25-01-2026,False,False,False,False,False,False,3.8461538461538463,157.45,6055.7692307692305,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Unknown,United States,Usa,158.11,23874.61,1.0,66.0,0.0,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-01-2026,True,True,False,False,False,False,1.5151515151515151,23874.61,361736.51515151514,0.0,-100.0,0.0,0.0,False,False,False,False,True
Brand B,2026-01-10,Growify | 3 July 2025 | Us/Ca/Aus | Engagement,Paused,Tof | Shopify Data Lookalike | Us/Ca/Aus | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | Bau – Copy 3 - Copy 2,United States,Usa,158.16,158.16,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-01-2026,False,False,False,False,False,False,0.0,158.16,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Unknown,2026-01-01,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,158.37,158.37,45.0,294.0,0.0,39.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,01-01-2026,False,False,False,False,False,False,13.945578231292515,3.8626829268292684,538.6734693877551,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-02,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | Clp,United States,Usa,161.82,161.82,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,02-01-2026,False,False,False,False,False,False,0.0,0.0,2345.217391304348,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-01-29,Growify | Retarget | Messaging | Us+Can,Paused,Unknown,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,164.01,164.01,6.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29-01-2026,False,False,False,False,False,False,2.0618556701030926,82.005,1690.8247422680413,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-10,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,165.82,165.82,100.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-01-2026,False,False,False,False,False,False,2.127659574468085,165.82,3528.0851063829787,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-05,Unknown,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,Unknown,Usa,166.3,166.3,0.0,372.0,0.0,7605.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-01-2026,False,False,False,False,False,False,12.096774193548388,3.695555555555556,447.0430107526882,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2025-01-01,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,167.49,167.49,34.0,-251.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29-01-2026,True,False,False,False,False,False,-13.147410358565736,5.075454545454546,-667.2908366533865,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-04,Growify | Tof | Messaging | Uae,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,Unknown,Usa,169.39,169.39,1.0,26390.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,04-01-2026,False,False,False,False,False,False,0.0037893141341417205,169.39,6.41871921182266,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-09,Growify | Tof | Messaging | Uae,Paused,Ecomm | Lived India,Custom_Video_Manushichillar_Saree_Fanah,United States,Usa,169.7,169.7,7.0,102.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,09-01-2026,False,False,False,False,False,False,-0.9803921568627451,-169.7,1663.7254901960785,0.0,-100.0,-0.0,0.0,False,False,False,False,False
Brand B,2026-01-05,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,170.24,170.24,0.0,172.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,05-01-2026,False,False,False,False,False,False,1.744186046511628,56.74666666666667,989.7674418604652,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-06,Growify | Tof | Messaging | Uae,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,171.22,171.22,8.0,137.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,1.0,06-01-2026,False,False,False,False,False,False,-3.64963503649635,-34.244,1249.7810218978102,0.0,-100.0,-0.0,0.0,False,False,False,False,False
Brand B,2026-01-26,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,171.61,171.61,0.0,277.0,0.0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26-01-2026,False,False,False,False,False,False,14.440433212996389,4.29025,619.5306859205776,0.0,-100.0,0.0,0.0,False,False,False,False,False
Unknown,2026-01-27,Growify | Tof | Messaging | Uae,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,172.64,172.64,300.0,118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27-01-2026,False,False,False,False,False,False,0.847457627118644,172.64,1463.050847457627,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-04,Growify | Tof | Traffic-Lpv | Us,Unknown,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Unknown,173.07,173.07,69.0,58145.0,0.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,04-01-2026,False,False,False,False,False,False,0.09631094677100353,3.090535714285714,2.976524206724568,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-04,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,173.44,26189.44,2.0,76.0,0.0,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,04-01-2026,False,True,False,False,False,False,1.3157894736842104,26189.44,344597.8947368421,0.0,-100.0,0.0,0.0,False,False,False,False,True
Brand B,2026-01-05,Growify | 3 July 2025 | Us/Ca/Aus | Engagement,Paused,Tof | Shopify Data Lookalike | Us/Ca/Aus | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,United States,Usa,174.46,174.46,9.0,239.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-01-2026,False,False,False,False,False,False,0.8368200836820083,87.23,729.9581589958159,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-14,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,176.99,26725.49,63.0,49590.0,0.0,52.0,-5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14-01-2026,False,True,False,False,False,False,-11.32486388384755,-4.758812321937322,538.9290179471668,0.0,-100.0,-0.0,0.0,False,False,False,False,True
Brand B,2026-01-11,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,177.0189,177.0189,1.0,78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11-01-2026,False,False,False,False,False,False,1.282051282051282,177.0189,2269.473076923077,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-08,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Unknown,United States,Usa,0.0,178.16,-4.0,0.0,0.0,390.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,08-01-2026,False,False,False,False,False,False,0.0,89.08,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2026-01-04,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,178.94,178.94,9.0,171.0,0.0,195.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,04-01-2026,False,False,False,False,False,False,2.3391812865497075,44.735,1046.4327485380118,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-08,Unknown,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,179.24,179.24,1.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,08-01-2026,False,False,False,False,False,False,0.9174311926605505,179.24,1644.4036697247707,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2026-01-12,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,17349.12,180.72,3.0,158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12-01-2026,False,False,False,False,False,False,0.6329113924050633,180.72,1143.7974683544303,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-06,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Unknown,Usa,181.03,-181.03,4.0,75.0,0.0,1170.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90000.0,145000.0,0.0,1.0,06-01-2026,False,False,False,True,True,False,5.333333333333334,-45.2575,-2413.733333333333,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-07,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,United States,Usa,0.0,181.1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,07-01-2026,False,False,False,False,False,False,0.0,0.0,3772.9166666666665,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2025-01-01,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Best Seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,United States,Usa,0.0,181.2,8.0,99.0,0.0,975.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14-01-2026,True,False,False,False,False,False,4.040404040404041,45.3,1830.3030303030303,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-30,Growify | Tof | Messaging | Uae,Unknown,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,181.76,181.76,6.0,137.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30-01-2026,False,False,False,False,False,False,2.9197080291970803,45.44,1326.7153284671533,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Mof+Bof | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | Us+Uae+Can+Aus,Active,Ecomm | Cx Data,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,Unknown,Usa,182.59,27571.09,2.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,True,True,False,False,False,False,1.6666666666666667,27571.09,459518.1666666667,0.0,-100.0,0.0,0.0,False,False,False,False,True
Unknown,2026-01-21,Growify | Tof | Messaging | Uae,Paused,Ecomm | Lived India,Custom_Video_Shilpashetty_Sharara_Fanah,United States,Usa,183.55,183.55,6.0,162.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21-01-2026,False,False,False,False,False,False,1.8518518518518516,61.18333333333334,1133.0246913580247,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Campaignshoot_Lehenga_Fanah,United States,Usa,17702.4,184.4,63.0,346.0,0.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,True,False,False,False,False,False,15.895953757225435,3.352727272727273,532.9479768786127,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-01-17,Growify | Tof | Traffic-Lpv | Us,Paused,Unknown,Custom_Video_Campaignshoot_Lehenga_Fanah,United States,Usa,186.47,0.0,0.0,310.0,0.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-01-2026,False,False,False,False,False,False,12.903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
Brand B,2026-01-03,Growify | Tof | Messaging | Uae,Paused,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | Bau – Copy 4 - Copy 2,United States,Usa,186.75,186.75,12.0,21895.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,03-01-2026,False,False,False,False,False,False,0.03653802237953871,23.34375,8.529344599223567,0.0,-100.0,0.0,0.0,False,False,False,False,False
